creationDate,value
2024-06-11 04:41:27 -0500,17
2024-06-11 04:51:39 -0500,17.5
2024-06-11 05:01:14 -0500,17.5
2024-06-11 05:10:58 -0500,14
2024-06-11 05:21:30 -0500,20
2024-06-11 05:32:21 -0500,14
2024-06-11 05:40:58 -0500,16
2024-06-11 05:51:59 -0500,16
2024-06-11 06:02:10 -0500,16
2024-06-11 06:19:39 -0500,15.5
2024-06-11 06:20:49 -0500,15.5
2024-06-11 06:31:00 -0500,14.5
2024-06-11 06:41:00 -0500,19.5
2024-06-11 22:27:07 -0500,26
2024-06-11 22:36:20 -0500,24.5
2024-06-11 22:45:26 -0500,23.5
2024-06-11 22:55:32 -0500,25.5
2024-06-11 23:07:09 -0500,24.5
2024-06-11 23:15:26 -0500,23
2024-06-11 23:25:45 -0500,24.5
2024-06-11 23:36:18 -0500,24.5
2024-06-11 23:45:27 -0500,25
2024-06-11 23:56:29 -0500,22
2024-06-12 00:06:26 -0500,21.5
2024-06-12 00:15:28 -0500,18.5
2024-06-12 00:30:27 -0500,20.5
2024-06-12 00:40:28 -0500,19
2024-06-12 00:45:28 -0500,19.5
2024-06-12 01:00:28 -0500,18
2024-06-12 01:09:03 -0500,18
2024-06-12 01:15:29 -0500,19
2024-06-12 01:30:29 -0500,19
2024-06-12 01:37:36 -0500,18
2024-06-12 01:45:30 -0500,19.5
2024-06-12 02:00:31 -0500,18
2024-06-12 02:06:09 -0500,18.5
2024-06-12 02:15:31 -0500,18.5
2024-06-12 02:25:33 -0500,17
2024-06-12 02:44:50 -0500,18.5
2024-06-12 02:45:35 -0500,17.5
2024-06-12 02:56:55 -0500,18.5
2024-06-12 03:14:21 -0500,16
2024-06-12 03:16:14 -0500,20
2024-06-12 03:29:19 -0500,21.5
2024-06-12 03:42:46 -0500,24
2024-06-12 03:55:53 -0500,17
2024-06-12 04:07:58 -0500,18
2024-06-12 04:15:58 -0500,18.5
2024-06-12 04:26:50 -0500,18
2024-06-12 04:36:44 -0500,16
2024-06-12 04:46:28 -0500,15.5
2024-06-12 05:01:28 -0500,15.5
2024-06-12 05:05:43 -0500,16.5
2024-06-12 05:16:29 -0500,17
2024-06-12 05:30:39 -0500,21
2024-06-12 05:35:56 -0500,23.5
2024-06-12 05:46:30 -0500,16
2024-06-12 06:00:00 -0500,14.5
2024-06-12 06:10:46 -0500,16
2024-06-12 06:16:35 -0500,16.5
2024-06-12 06:30:39 -0500,17
2024-06-12 06:38:10 -0500,16.5
2024-06-12 06:45:37 -0500,17
2024-06-12 06:55:49 -0500,23
2024-06-12 20:11:29 -0500,28.5
2024-06-12 20:41:03 -0500,31
2024-06-12 20:54:23 -0500,26.5
2024-06-12 21:40:37 -0500,22
2024-06-12 22:00:43 -0500,23.5
2024-06-12 22:10:36 -0500,17.5
2024-06-12 22:25:38 -0500,18.5
2024-06-12 22:35:43 -0500,18.5
2024-06-12 22:41:33 -0500,18.5
2024-06-12 23:00:02 -0500,18.5
2024-06-12 23:02:08 -0500,20
2024-06-12 23:11:17 -0500,20.5
2024-06-12 23:21:29 -0500,18.5
2024-06-12 23:31:34 -0500,19
2024-06-12 23:41:25 -0500,17
2024-06-12 23:51:58 -0500,19.5
2024-06-13 00:03:34 -0500,20
2024-06-13 00:11:18 -0500,21
2024-06-13 00:29:03 -0500,20.5
2024-06-13 00:30:38 -0500,21
2024-06-13 00:43:03 -0500,20.5
2024-06-13 00:51:21 -0500,20
2024-06-13 01:02:08 -0500,17
2024-06-13 01:11:09 -0500,23.5
2024-06-13 01:22:10 -0500,18
2024-06-13 01:35:18 -0500,17
2024-06-13 01:45:27 -0500,17.5
2024-06-13 01:56:08 -0500,17
2024-06-13 02:01:32 -0500,18
2024-06-13 02:11:30 -0500,18
2024-06-13 02:20:51 -0500,17
2024-06-13 02:31:02 -0500,19
2024-06-13 02:42:38 -0500,17
2024-06-13 03:00:36 -0500,18.5
2024-06-13 03:00:41 -0500,18.5
2024-06-13 03:11:39 -0500,19
2024-06-13 03:21:17 -0500,22.5
2024-06-15 21:01:04 -0500,22.5
2024-06-15 21:10:57 -0500,26
2024-06-16 21:00:36 -0500,23
2024-06-16 21:22:00 -0500,24.5
2024-06-16 21:32:21 -0500,23.5
2024-06-16 21:42:32 -0500,20.5
2024-06-16 21:53:38 -0500,17.5
2024-06-16 22:08:12 -0500,17
2024-06-16 22:10:45 -0500,18
2024-06-16 22:23:05 -0500,17
2024-06-16 22:31:51 -0500,16.5
2024-06-16 22:41:58 -0500,17.5
2024-06-16 22:52:00 -0500,17
2024-06-16 23:01:56 -0500,17
2024-06-16 23:11:15 -0500,16
2024-06-16 23:21:17 -0500,15.5
2024-06-16 23:32:01 -0500,13.5
2024-06-16 23:42:29 -0500,17.5
2024-06-16 23:54:35 -0500,16
2024-06-17 00:05:31 -0500,16
2024-06-17 00:11:27 -0500,16.5
2024-06-17 00:20:52 -0500,16
2024-06-17 00:32:13 -0500,17
2024-06-17 00:42:44 -0500,15
2024-06-17 00:52:55 -0500,20.5
2024-06-17 01:02:37 -0500,16
2024-06-17 01:10:40 -0500,17
2024-06-17 01:23:38 -0500,17.5
2024-06-17 01:32:51 -0500,17
2024-06-17 01:40:41 -0500,14.5
2024-06-17 01:51:44 -0500,16.5
2024-06-17 02:02:54 -0500,17
2024-06-17 02:10:41 -0500,16.5
2024-06-17 02:24:44 -0500,14
2024-06-17 02:39:13 -0500,18.5
2024-06-17 02:43:33 -0500,18
2024-06-17 02:51:22 -0500,14
2024-06-17 03:02:02 -0500,19
2024-06-17 03:10:42 -0500,20.5
2024-06-17 03:20:48 -0500,23
2024-06-17 03:31:33 -0500,15.5
2024-06-17 03:40:43 -0500,18
2024-06-17 03:53:38 -0500,17
2024-06-17 04:00:43 -0500,17.5
2024-06-17 04:10:43 -0500,17
2024-06-17 04:21:33 -0500,17.5
2024-06-17 04:32:13 -0500,16.5
2024-06-17 04:40:44 -0500,17
2024-06-17 04:50:59 -0500,16
2024-06-17 05:00:44 -0500,19.5
2024-06-17 05:10:45 -0500,18.5
2024-06-17 05:21:10 -0500,19
2024-06-17 05:31:06 -0500,19
2024-06-17 05:40:52 -0500,21.5
2024-06-17 06:01:14 -0500,23.5
2024-06-17 06:40:46 -0500,23.5
2024-06-19 05:00:36 -0500,19
2024-06-19 07:10:36 -0500,18.5
2024-06-19 07:20:36 -0500,18
2024-06-19 07:30:36 -0500,19
2024-06-19 08:00:36 -0500,19
2024-06-19 20:31:10 -0500,31.5
2024-06-19 20:40:35 -0500,30
2024-06-19 20:51:22 -0500,32
2024-06-19 23:01:01 -0500,21
2024-06-19 23:15:07 -0500,22.5
2024-06-19 23:21:27 -0500,22.5
2024-06-19 23:33:40 -0500,21
2024-06-19 23:46:55 -0500,20
2024-06-19 23:50:43 -0500,20
2024-06-20 00:02:14 -0500,20
2024-06-20 00:14:21 -0500,20.5
2024-06-20 00:21:30 -0500,20.5
2024-06-20 00:31:52 -0500,20.5
2024-06-20 00:41:01 -0500,20.5
2024-06-20 00:50:38 -0500,17
2024-06-20 01:05:21 -0500,18
2024-06-20 01:17:33 -0500,17.5
2024-06-20 01:21:33 -0500,17.5
2024-06-20 01:31:36 -0500,18
2024-06-20 01:40:39 -0500,18.5
2024-06-20 01:50:39 -0500,17
2024-06-20 02:01:35 -0500,18
2024-06-20 02:17:36 -0500,17.5
2024-06-20 02:21:09 -0500,17.5
2024-06-20 02:33:33 -0500,19.5
2024-06-20 02:43:54 -0500,19
2024-06-20 02:51:35 -0500,19
2024-06-20 03:03:02 -0500,17.5
2024-06-20 03:17:12 -0500,19.5
2024-06-20 03:21:36 -0500,19.5
2024-06-20 03:35:02 -0500,20
2024-06-20 03:42:35 -0500,20
2024-06-20 03:51:38 -0500,19.5
2024-06-20 04:01:40 -0500,19.5
2024-06-20 04:14:31 -0500,20.5
2024-06-20 04:21:39 -0500,22
2024-06-20 04:32:01 -0500,18.5
2024-06-20 04:46:42 -0500,20
2024-06-20 04:51:41 -0500,20.5
2024-06-20 05:00:59 -0500,21.5
2024-06-20 05:10:47 -0500,19.5
2024-06-20 23:42:14 -0500,24
2024-06-21 00:02:50 -0500,17.5
2024-06-21 00:14:58 -0500,17.5
2024-06-21 00:24:12 -0500,16.5
2024-06-21 00:32:20 -0500,17.5
2024-06-21 00:44:20 -0500,15.5
2024-06-21 00:52:27 -0500,16.5
2024-06-21 01:03:48 -0500,16.5
2024-06-21 01:12:41 -0500,16.5
2024-06-21 01:24:06 -0500,15
2024-06-21 01:32:13 -0500,15.5
2024-06-21 01:42:13 -0500,16
2024-06-21 01:52:13 -0500,15.5
2024-06-21 02:03:16 -0500,15.5
2024-06-21 02:12:51 -0500,16.5
2024-06-21 02:22:32 -0500,15.5
2024-06-21 02:32:39 -0500,15.5
2024-06-21 02:44:48 -0500,15.5
2024-06-21 02:52:14 -0500,15
2024-06-21 03:03:38 -0500,15.5
2024-06-21 03:13:46 -0500,14.5
2024-06-21 03:22:15 -0500,14.5
2024-06-21 03:34:00 -0500,16
2024-06-21 03:42:15 -0500,15.5
2024-06-21 03:57:01 -0500,15.5
2024-06-21 04:06:00 -0500,16
2024-06-21 04:12:15 -0500,15
2024-06-21 04:25:26 -0500,14
2024-06-21 04:33:17 -0500,17
2024-06-21 04:42:16 -0500,15
2024-06-21 04:55:00 -0500,15.5
2024-06-21 05:02:47 -0500,16
2024-06-21 05:12:16 -0500,15.5
2024-06-21 05:25:32 -0500,16.5
2024-06-21 05:36:06 -0500,18
2024-06-21 05:49:07 -0500,16
2024-06-21 05:56:59 -0500,15
2024-06-21 06:08:56 -0500,15
2024-06-21 06:12:18 -0500,16
2024-06-21 06:23:53 -0500,18
2024-06-21 06:33:34 -0500,15
2024-06-21 06:42:18 -0500,15
2024-06-21 06:52:18 -0500,14
2024-06-21 07:02:19 -0500,24.5
2024-06-23 20:52:14 -0500,21
2024-06-23 21:33:37 -0500,14
2024-06-23 21:52:10 -0500,27
2024-06-23 22:13:52 -0500,23.5
2024-06-23 22:22:03 -0500,23
2024-06-23 22:31:59 -0500,23
2024-06-23 22:41:59 -0500,22.5
2024-06-23 22:52:32 -0500,22.5
2024-06-23 23:02:47 -0500,22.5
2024-06-23 23:12:00 -0500,22.5
2024-06-23 23:22:00 -0500,20
2024-06-23 23:42:21 -0500,13.5
2024-06-24 00:12:17 -0500,16
2024-06-24 00:34:22 -0500,15.5
2024-06-24 00:47:43 -0500,14
2024-06-24 00:57:29 -0500,15.5
2024-06-24 01:08:05 -0500,16
2024-06-24 01:12:11 -0500,16
2024-06-24 01:31:11 -0500,15.5
2024-06-24 01:32:34 -0500,15.5
2024-06-24 01:43:13 -0500,16
2024-06-24 01:59:43 -0500,14.5
2024-06-24 02:04:18 -0500,15
2024-06-24 02:14:24 -0500,15.5
2024-06-24 02:29:19 -0500,14.5
2024-06-24 02:40:22 -0500,16
2024-06-24 02:50:01 -0500,15
2024-06-24 02:57:41 -0500,15
2024-06-24 03:05:58 -0500,15
2024-06-24 03:20:24 -0500,15.5
2024-06-24 03:27:19 -0500,15.5
2024-06-24 03:38:13 -0500,15
2024-06-24 03:49:02 -0500,14.5
2024-06-24 03:53:47 -0500,15
2024-06-24 04:07:03 -0500,15.5
2024-06-24 04:15:11 -0500,15
2024-06-24 04:26:16 -0500,14
2024-06-24 04:38:41 -0500,15
2024-06-24 04:48:18 -0500,15
2024-06-24 04:55:00 -0500,13.5
2024-06-24 05:02:16 -0500,13
2024-06-24 05:12:18 -0500,15.5
2024-06-24 05:22:49 -0500,13
2024-06-24 05:35:19 -0500,16
2024-06-24 05:45:22 -0500,15.5
2024-06-24 05:52:06 -0500,16
2024-06-24 06:02:27 -0500,17
2024-06-24 06:12:29 -0500,15
2024-06-24 06:25:00 -0500,15.5
2024-06-24 06:34:24 -0500,15.5
2024-06-24 06:50:00 -0500,12.5
2024-06-24 06:55:00 -0500,12
2024-06-24 07:02:08 -0500,13.5
2024-06-24 20:10:51 -0500,26
2024-06-24 20:21:12 -0500,28.5
2024-06-24 20:50:34 -0500,28
2024-06-24 21:00:37 -0500,28.5
2024-06-24 21:10:35 -0500,29
2024-06-24 21:21:17 -0500,25
2024-06-24 21:31:31 -0500,26
2024-06-24 21:43:39 -0500,30.5
2024-06-24 21:51:12 -0500,28
2024-06-24 22:01:01 -0500,26
2024-06-24 22:20:41 -0500,21
2024-06-24 22:31:30 -0500,24
2024-06-24 22:50:50 -0500,26.5
2024-06-24 23:00:36 -0500,25.5
2024-06-24 23:20:37 -0500,24.5
2024-06-24 23:31:39 -0500,24
2024-06-24 23:44:20 -0500,19
2024-06-24 23:54:14 -0500,20.5
2024-06-25 00:06:03 -0500,20
2024-06-25 00:13:59 -0500,19
2024-06-25 00:21:16 -0500,18
2024-06-25 00:32:24 -0500,19
2024-06-25 00:44:09 -0500,19.5
2024-06-25 00:50:44 -0500,19
2024-06-25 01:05:19 -0500,18
2024-06-25 01:16:26 -0500,18.5
2024-06-25 01:24:18 -0500,20
2024-06-25 01:33:53 -0500,19.5
2024-06-25 01:46:20 -0500,19
2024-06-25 01:54:19 -0500,21
2024-06-25 02:05:16 -0500,20.5
2024-06-25 02:11:34 -0500,17
2024-06-25 02:22:10 -0500,16.5
2024-06-25 02:30:58 -0500,18
2024-06-25 02:42:30 -0500,17.5
2024-06-25 02:54:22 -0500,18.5
2024-06-25 03:01:13 -0500,17.5
2024-06-25 03:16:26 -0500,17
2024-06-25 03:22:25 -0500,17.5
2024-06-25 03:31:25 -0500,19.5
2024-06-25 03:44:30 -0500,18
2024-06-25 03:50:42 -0500,16.5
2024-06-25 04:06:00 -0500,18.5
2024-06-25 04:11:54 -0500,13.5
2024-06-25 04:22:02 -0500,14
2024-06-25 04:35:45 -0500,13
2024-06-25 04:46:29 -0500,16
2024-06-25 04:54:13 -0500,16
2024-06-25 05:06:03 -0500,18
2024-06-25 05:14:30 -0500,16.5
2024-06-25 05:20:43 -0500,16.5
2024-06-25 05:33:08 -0500,17
2024-06-25 05:46:30 -0500,14.5
2024-06-25 05:50:49 -0500,17
2024-06-25 06:01:32 -0500,14.5
2024-06-25 06:11:43 -0500,17.5
2024-06-25 06:21:21 -0500,15.5
2024-06-25 06:33:19 -0500,15.5
2024-06-25 06:46:40 -0500,14
2024-06-25 06:50:55 -0500,15.5
2024-06-25 07:13:40 -0500,19.5
2024-06-25 07:21:52 -0500,20
2024-06-25 07:30:47 -0500,22.5
2024-06-25 22:53:20 -0500,24.5
2024-06-25 23:12:37 -0500,25.5
2024-06-26 00:04:59 -0500,19
2024-06-26 00:14:07 -0500,19
2024-06-26 00:30:04 -0500,20
2024-06-26 00:32:06 -0500,20
2024-06-26 00:41:49 -0500,20
2024-06-26 00:52:25 -0500,19
2024-06-26 01:02:30 -0500,20
2024-06-26 01:20:02 -0500,19
2024-06-26 01:24:12 -0500,18
2024-06-26 01:35:03 -0500,18
2024-06-26 01:45:35 -0500,18
2024-06-26 02:00:04 -0500,19
2024-06-26 02:02:05 -0500,18
2024-06-26 02:15:55 -0500,14.5
2024-06-26 02:22:12 -0500,20.5
2024-06-26 02:35:05 -0500,17
2024-06-26 02:45:38 -0500,18
2024-06-26 02:53:44 -0500,17.5
2024-06-26 03:04:07 -0500,18.5
2024-06-26 03:15:07 -0500,16.5
2024-06-26 03:24:20 -0500,16.5
2024-06-26 03:35:08 -0500,16.5
2024-06-26 03:43:52 -0500,16
2024-06-26 04:00:10 -0500,16.5
2024-06-26 04:03:17 -0500,15.5
2024-06-26 04:14:42 -0500,16
2024-06-26 04:22:55 -0500,18.5
2024-06-26 04:35:12 -0500,15
2024-06-26 04:49:49 -0500,16
2024-06-26 04:55:00 -0500,16.5
2024-06-26 05:03:13 -0500,17
2024-06-26 05:19:57 -0500,18
2024-06-26 05:22:00 -0500,18
2024-06-26 05:35:14 -0500,20
2024-06-26 05:46:26 -0500,17.5
2024-06-26 05:54:07 -0500,18.5
2024-06-26 06:03:54 -0500,17.5
2024-06-26 06:15:17 -0500,18.5
2024-06-26 06:25:00 -0500,16
2024-06-26 06:32:09 -0500,17
2024-06-26 06:45:18 -0500,18.5
2024-06-26 06:54:05 -0500,16.5
2024-06-26 07:01:58 -0500,17.5
2024-06-26 07:12:20 -0500,15
2024-06-26 07:22:32 -0500,14
2024-06-26 07:31:56 -0500,18
2024-06-26 07:42:02 -0500,27
2024-06-26 21:40:35 -0500,29.5
2024-06-26 21:51:11 -0500,28.5
2024-06-26 22:20:35 -0500,27
2024-06-26 23:00:39 -0500,21
2024-06-26 23:12:39 -0500,18
2024-06-26 23:20:36 -0500,18.5
2024-06-26 23:40:00 -0500,18.5
2024-06-26 23:43:15 -0500,19
2024-06-26 23:58:15 -0500,19
2024-06-27 00:06:06 -0500,18
2024-06-27 00:13:15 -0500,18
2024-06-27 00:24:04 -0500,18.5
2024-06-27 00:35:33 -0500,18.5
2024-06-27 00:43:15 -0500,19.5
2024-06-27 00:58:16 -0500,17.5
2024-06-27 01:01:41 -0500,18.5
2024-06-27 01:13:16 -0500,18.5
2024-06-27 01:22:00 -0500,18.5
2024-06-27 01:33:15 -0500,17.5
2024-06-27 01:43:17 -0500,21
2024-06-27 01:50:39 -0500,18.5
2024-06-27 02:05:11 -0500,18
2024-06-27 02:12:34 -0500,18.5
2024-06-27 02:20:42 -0500,18.5
2024-06-27 02:33:00 -0500,19
2024-06-27 02:43:04 -0500,19
2024-06-27 02:56:46 -0500,16
2024-06-27 03:01:39 -0500,16.5
2024-06-27 03:11:41 -0500,18
2024-06-27 03:28:19 -0500,17
2024-06-27 03:39:33 -0500,17.5
2024-06-27 03:42:56 -0500,18.5
2024-06-27 03:54:52 -0500,18.5
2024-06-27 04:00:55 -0500,18
2024-06-27 04:11:09 -0500,17
2024-06-27 04:23:25 -0500,17
2024-06-27 04:34:31 -0500,17
2024-06-27 04:42:17 -0500,17
2024-06-27 04:51:26 -0500,16
2024-06-27 05:05:32 -0500,20
2024-06-27 05:12:43 -0500,19
2024-06-27 05:20:41 -0500,17.5
2024-06-27 05:30:48 -0500,13
2024-06-27 05:43:24 -0500,16.5
2024-06-27 05:58:25 -0500,16
2024-06-27 06:10:01 -0500,17
2024-06-27 06:13:25 -0500,16
2024-06-27 06:23:29 -0500,15.5
2024-06-27 06:31:12 -0500,16.5
2024-06-27 06:41:48 -0500,13
2024-06-27 06:50:47 -0500,15
2024-06-27 23:17:43 -0500,8.5
2024-06-27 23:28:16 -0500,21
2024-06-27 23:44:21 -0500,17
2024-06-27 23:48:08 -0500,18
2024-06-28 00:00:33 -0500,19
2024-06-28 00:12:26 -0500,19.5
2024-06-28 00:27:19 -0500,19
2024-06-28 00:32:19 -0500,19
2024-06-28 00:39:10 -0500,17.5
2024-06-28 00:48:01 -0500,17.5
2024-06-28 01:00:10 -0500,18.5
2024-06-28 01:07:45 -0500,18.5
2024-06-28 01:17:52 -0500,17.5
2024-06-28 01:29:10 -0500,17.5
2024-06-28 01:42:06 -0500,18.5
2024-06-28 01:48:26 -0500,15
2024-06-28 02:00:03 -0500,17
2024-06-28 02:12:22 -0500,18
2024-06-28 02:27:26 -0500,18
2024-06-28 02:31:31 -0500,18.5
2024-06-28 02:46:09 -0500,19
2024-06-28 02:48:27 -0500,19
2024-06-28 03:02:24 -0500,17.5
2024-06-28 03:16:41 -0500,17
2024-06-28 03:20:24 -0500,17
2024-06-28 03:30:40 -0500,16.5
2024-06-28 03:43:12 -0500,16
2024-06-28 03:47:57 -0500,15
2024-06-28 03:58:17 -0500,17
2024-06-28 04:07:49 -0500,17.5
2024-06-28 04:21:22 -0500,17
2024-06-28 04:32:16 -0500,15.5
2024-06-28 04:37:51 -0500,14
2024-06-28 04:48:00 -0500,17
2024-06-28 04:59:29 -0500,13
2024-06-28 05:09:03 -0500,14
2024-06-28 05:20:24 -0500,15
2024-06-28 05:28:05 -0500,15.5
2024-06-28 05:46:17 -0500,15.5
2024-06-28 05:50:01 -0500,16.5
2024-06-28 06:00:00 -0500,16.5
2024-06-28 06:09:10 -0500,18
2024-06-28 06:18:05 -0500,19
2024-06-28 06:31:00 -0500,14.5
2024-06-28 06:40:10 -0500,16
2024-06-28 06:49:33 -0500,16
2024-06-28 06:59:00 -0500,16
2024-06-28 07:07:55 -0500,17
2024-06-28 07:17:54 -0500,21
2024-06-28 07:29:18 -0500,21
2024-06-28 07:38:04 -0500,21.5
2024-06-28 22:40:36 -0500,23
2024-06-28 22:50:52 -0500,26
2024-06-28 23:00:36 -0500,22.5
2024-06-28 23:10:51 -0500,24
2024-06-28 23:20:37 -0500,21.5
2024-06-28 23:30:37 -0500,24
2024-06-28 23:40:47 -0500,21.5
2024-06-28 23:52:28 -0500,22.5
2024-06-29 00:00:37 -0500,22.5
2024-06-29 00:10:41 -0500,21
2024-06-29 00:20:37 -0500,17.5
2024-06-29 00:38:13 -0500,16.5
2024-06-29 00:48:22 -0500,17.5
2024-06-29 00:53:54 -0500,17
2024-06-29 01:03:03 -0500,18.5
2024-06-29 01:19:29 -0500,16
2024-06-29 01:26:05 -0500,17.5
2024-06-29 01:38:38 -0500,16.5
2024-06-29 01:41:06 -0500,16
2024-06-29 01:52:14 -0500,15.5
2024-06-29 02:07:10 -0500,15.5
2024-06-29 02:11:26 -0500,20.5
2024-06-29 02:27:07 -0500,16.5
2024-06-29 02:34:32 -0500,16
2024-06-29 02:42:10 -0500,17
2024-06-29 02:53:57 -0500,17.5
2024-06-29 03:10:01 -0500,15
2024-06-29 03:15:01 -0500,15.5
2024-06-29 03:20:58 -0500,15
2024-06-29 03:35:20 -0500,14.5
2024-06-29 03:45:02 -0500,15
2024-06-29 03:54:21 -0500,13.5
2024-06-29 04:05:32 -0500,14.5
2024-06-29 04:14:20 -0500,15.5
2024-06-29 04:23:48 -0500,14
2024-06-29 04:31:01 -0500,18
2024-06-29 04:43:37 -0500,14
2024-06-29 04:55:00 -0500,13
2024-06-29 05:01:13 -0500,15.5
2024-06-29 05:13:09 -0500,14.5
2024-06-29 05:20:49 -0500,13
2024-06-29 05:32:05 -0500,13.5
2024-06-29 05:45:07 -0500,12
2024-06-29 06:00:00 -0500,17.5
2024-06-29 06:05:43 -0500,21.5
2024-06-29 06:15:09 -0500,12.5
2024-06-29 06:23:31 -0500,14
2024-06-29 06:30:44 -0500,14
2024-06-29 06:43:12 -0500,15
2024-06-29 06:54:11 -0500,14.5
2024-06-29 07:01:02 -0500,13.5
2024-06-29 07:12:04 -0500,13
2024-06-29 07:20:45 -0500,11
2024-06-29 07:31:38 -0500,13
2024-06-29 07:40:46 -0500,13
2024-06-29 20:20:34 -0500,25.5
2024-06-29 20:30:44 -0500,28
2024-06-29 22:31:22 -0500,26.5
2024-06-29 22:50:42 -0500,27.5
2024-06-29 23:50:37 -0500,30.5
2024-06-30 00:00:40 -0500,22
2024-06-30 00:14:35 -0500,23.5
2024-06-30 00:20:58 -0500,21.5
2024-06-30 00:31:34 -0500,22
2024-06-30 00:43:13 -0500,22
2024-06-30 00:58:20 -0500,23
2024-06-30 01:00:49 -0500,22.5
2024-06-30 01:11:58 -0500,22.5
2024-06-30 01:22:25 -0500,23.5
2024-06-30 01:31:39 -0500,22.5
2024-06-30 01:49:33 -0500,22
2024-06-30 01:50:52 -0500,22.5
2024-06-30 02:03:13 -0500,18.5
2024-06-30 02:13:21 -0500,18.5
2024-06-30 02:22:02 -0500,20.5
2024-06-30 02:33:13 -0500,20.5
2024-06-30 02:44:43 -0500,19.5
2024-06-30 02:51:35 -0500,18
2024-06-30 03:04:37 -0500,17
2024-06-30 03:14:42 -0500,18
2024-06-30 03:30:24 -0500,19
2024-06-30 03:31:20 -0500,17
2024-06-30 03:43:48 -0500,17.5
2024-06-30 03:59:34 -0500,18
2024-06-30 04:04:40 -0500,17
2024-06-30 04:13:05 -0500,20
2024-06-30 04:20:49 -0500,20
2024-06-30 04:31:06 -0500,17.5
2024-06-30 04:42:09 -0500,17
2024-06-30 04:55:00 -0500,16.5
2024-06-30 05:04:43 -0500,16.5
2024-06-30 05:14:47 -0500,17
2024-06-30 05:21:48 -0500,16.5
2024-06-30 05:34:14 -0500,17.5
2024-06-30 05:44:54 -0500,19
2024-06-30 05:50:51 -0500,16.5
2024-06-30 06:04:46 -0500,18.5
2024-06-30 06:16:39 -0500,20.5
2024-06-30 06:22:03 -0500,16.5
2024-06-30 06:31:49 -0500,16
2024-06-30 06:44:49 -0500,19
2024-06-30 06:53:13 -0500,19
2024-06-30 07:02:02 -0500,20
2024-06-30 07:11:57 -0500,19.5
2024-06-30 07:24:17 -0500,22
2024-06-30 07:30:49 -0500,16.5
2024-06-30 07:40:45 -0500,16.5
2024-06-30 07:50:46 -0500,17
2024-06-30 08:01:20 -0500,18.5
2024-06-30 08:10:47 -0500,16
2024-06-30 22:50:35 -0500,28.5
2024-06-30 23:00:39 -0500,27.5
2024-06-30 23:10:36 -0500,25
2024-06-30 23:20:36 -0500,27.5
2024-06-30 23:30:46 -0500,26.5
2024-06-30 23:45:31 -0500,26
2024-06-30 23:50:43 -0500,22.5
2024-07-01 00:00:44 -0500,23
2024-07-01 00:14:09 -0500,22.5
2024-07-01 00:20:45 -0500,23
2024-07-01 00:34:23 -0500,22.5
2024-07-01 00:42:16 -0500,22.5
2024-07-01 00:50:46 -0500,22
2024-07-01 01:02:54 -0500,22
2024-07-01 01:11:26 -0500,21.5
2024-07-01 01:21:00 -0500,22
2024-07-01 01:33:21 -0500,22
2024-07-01 01:46:09 -0500,19.5
2024-07-01 01:51:02 -0500,21.5
2024-07-01 02:02:04 -0500,20.5
2024-07-01 02:16:09 -0500,19.5
2024-07-01 02:20:43 -0500,20
2024-07-01 02:31:26 -0500,20
2024-07-01 02:45:20 -0500,20
2024-07-01 02:51:34 -0500,20.5
2024-07-01 03:02:06 -0500,21
2024-07-01 03:18:24 -0500,20
2024-07-01 03:20:40 -0500,18.5
2024-07-01 03:33:03 -0500,19.5
2024-07-01 03:43:05 -0500,19
2024-07-01 03:51:47 -0500,19.5
2024-07-01 04:01:48 -0500,19
2024-07-01 04:11:52 -0500,18.5
2024-07-01 04:21:50 -0500,19
2024-07-01 04:30:43 -0500,19.5
2024-07-01 04:42:27 -0500,20.5
2024-07-01 04:50:41 -0500,21.5
2024-07-01 05:00:48 -0500,24.5
2024-07-01 05:11:22 -0500,24
2024-07-01 05:21:11 -0500,23.5
2024-07-01 05:32:52 -0500,23
2024-07-01 05:41:23 -0500,26
2024-07-01 22:24:08 -0500,24.5
2024-07-01 22:33:33 -0500,25
2024-07-01 22:43:26 -0500,27.5
2024-07-01 22:55:14 -0500,25
2024-07-01 23:03:26 -0500,23.5
2024-07-01 23:13:28 -0500,23
2024-07-01 23:28:19 -0500,19
2024-07-01 23:34:38 -0500,20.5
2024-07-01 23:43:27 -0500,20
2024-07-01 23:56:19 -0500,20
2024-07-02 00:06:10 -0500,21
2024-07-02 00:13:31 -0500,20.5
2024-07-02 00:24:08 -0500,19
2024-07-02 00:35:33 -0500,19.5
2024-07-02 00:43:32 -0500,19.5
2024-07-02 00:57:11 -0500,18.5
2024-07-02 01:04:35 -0500,18
2024-07-02 01:13:33 -0500,18
2024-07-02 01:25:07 -0500,17.5
2024-07-02 01:35:23 -0500,17
2024-07-02 01:43:34 -0500,18.5
2024-07-02 01:56:30 -0500,19
2024-07-02 02:06:10 -0500,20
2024-07-02 02:13:35 -0500,20
2024-07-02 02:23:42 -0500,20.5
2024-07-02 02:36:01 -0500,20.5
2024-07-02 02:43:30 -0500,17.5
2024-07-02 02:57:12 -0500,18.5
2024-07-02 03:06:00 -0500,17.5
2024-07-02 03:13:37 -0500,17
2024-07-02 03:27:42 -0500,17.5
2024-07-02 03:35:39 -0500,17.5
2024-07-02 03:43:38 -0500,19
2024-07-02 03:54:28 -0500,19.5
